,today,code,text,afb,is_arrived,from_where_a,a_time,is_departured,where_d,d_time,Unnamed: 0
1802,2021-08-03,B38M,Boeing 737 MAX 8,BIKF,0.0,0,0,1.0,EWR,2021-08-05 17:10:00,
1803,2021-08-03,B763,Boeing 767-319(ER),BIKF,0.0,0,0,1.0,SEA,2021-08-05 17:15:00,
1804,2021-08-03,B763,Boeing 767-319(ER),BIKF,0.0,0,0,1.0,BOS,2021-08-05 17:25:00,
1805,2021-08-03,737,,BIKF,0.0,0,0,1.0,OSL,2021-08-05 19:05:00,
1806,2021-08-03,737,,KUV,0.0,0,0,1.0,CJU,2021-08-03 09:00:00,
1807,2021-08-03,B738,Boeing 737-82R,KUV,0.0,0,0,1.0,CJU,2021-08-03 09:00:00,
1808,2021-08-03,738,,KUV,0.0,0,0,1.0,CJU,2021-08-05 01:10:00,
1809,2021-08-03,738,,KUV,0.0,0,0,1.0,CJU,2021-08-05 08:00:00,
1810,2021-08-03,B738,Boeing 737-8Q8,FRU,1.0,KZN,2021-08-03 23:45:00,0.0,0,0,
1811,2021-08-03,737,,FRU,1.0,KRR,2021-08-03 23:20:00,0.0,0,0,
1812,2021-08-03,A320,Airbus A320-214,FRU,1.0,KWI,2021-08-03 23:10:00,0.0,0,0,
1813,2021-08-03,A321,Airbus A321-211,FRU,1.0,SVO,2021-08-03 22:50:00,0.0,0,0,
1814,2021-08-03,B738,Boeing 737-8KN,FRU,1.0,DXB,2021-08-03 22:40:00,0.0,0,0,
1815,2021-08-03,7M8,,FRU,1.0,SVX,2021-08-03 22:25:00,0.0,0,0,
1816,2021-08-03,B738,Boeing 737-82R,FRU,1.0,SAW,2021-08-03 22:10:00,0.0,0,0,
1817,2021-08-03,737,,FRU,1.0,DME,2021-08-03 21:30:00,0.0,0,0,
1818,2021-08-03,A20N,Airbus A320-251N,FRU,1.0,AYT,2021-08-03 21:05:00,0.0,0,0,
1819,2021-08-03,737,,FRU,1.0,KJA,2021-08-03 20:50:00,0.0,0,0,
1820,2021-08-03,A21N,Airbus A321-251NX,FRU,1.0,DME,2021-08-03 20:45:00,0.0,0,0,
1821,2021-08-03,B738,Boeing 737-83N,FRU,1.0,KZN,2021-08-03 20:30:00,0.0,0,0,
1822,2021-08-03,A21N,Airbus A321-271NX,FRU,1.0,IST,2021-08-03 19:55:00,0.0,0,0,
1823,2021-08-03,A321,Airbus A321-211,FRU,1.0,GOJ,2021-08-03 19:30:00,0.0,0,0,
1824,2021-08-03,A20N,Airbus A320-271N,FRU,1.0,KJA,2021-08-03 19:10:00,0.0,0,0,
1825,2021-08-03,32S,,FRU,1.0,SVX,2021-08-03 18:55:00,0.0,0,0,
1826,2021-08-03,737,,FRU,1.0,ALA,2021-08-03 18:25:00,0.0,0,0,
1827,2021-08-03,RJ85,Avro RJ85,FRU,1.0,OSS,2021-08-03 16:20:00,0.0,0,0,
1828,2021-08-03,B733,Boeing 737-3L9,FRU,1.0,OSS,2021-08-03 13:20:00,0.0,0,0,
1829,2021-08-03,32S,,FRU,1.0,MRV,2021-08-03 13:10:00,0.0,0,0,
1830,2021-08-03,7M8,,FRU,1.0,LED,2021-08-03 13:10:00,0.0,0,0,
1831,2021-08-03,RJ85,Avro RJ85,FRU,1.0,OSS,2021-08-03 13:00:00,0.0,0,0,
1832,2021-08-03,RJ85,Avro RJ85,FRU,1.0,OSS,2021-08-03 12:05:00,0.0,0,0,
1833,2021-08-03,737,,FRU,1.0,DME,2021-08-03 11:55:00,0.0,0,0,
1834,2021-08-03,A321,Airbus A321-231,FRU,1.0,DME,2021-08-03 10:55:00,0.0,0,0,
1835,2021-08-03,B738,Boeing 737-83N,FRU,1.0,KUF,2021-08-03 10:50:00,0.0,0,0,
1836,2021-08-03,A21N,Airbus A321-251NX,FRU,1.0,SVO,2021-08-03 09:15:00,0.0,0,0,
1837,2021-08-03,A20N,Airbus A320-251N,FRU,1.0,AYT,2021-08-04 21:09:20,0.0,0,0,
1838,2021-08-03,A21N,Airbus A321-271NX,FRU,1.0,IST,2021-08-04 21:13:36,0.0,0,0,
1839,2021-08-03,A321,Airbus A321-211,FRU,1.0,SVO,2021-08-04 21:05:04,0.0,0,0,
1840,2021-08-03,B738,Boeing 737-8KN,FRU,1.0,DXB,2021-08-04 22:21:52,0.0,0,0,
1841,2021-08-03,A21N,Airbus A321-271NX,FRU,1.0,IST,2021-08-04 23:25:52,0.0,0,0,
1842,2021-08-03,B738,Boeing 737-8KN,FRU,0.0,0,0,1.0,DXB,2021-08-03 23:50:00,
1843,2021-08-03,7M8,,FRU,0.0,0,0,1.0,SVX,2021-08-03 23:40:00,
1844,2021-08-03,32S,,FRU,0.0,0,0,1.0,KUF,2021-08-03 23:40:00,
1845,2021-08-03,B738,Boeing 737-82R,FRU,0.0,0,0,1.0,SAW,2021-08-03 23:30:00,
1846,2021-08-03,A20N,Airbus A320-251N,FRU,0.0,0,0,1.0,AYT,2021-08-03 22:20:00,
1847,2021-08-03,A21N,Airbus A321-251NX,FRU,0.0,0,0,1.0,DME,2021-08-03 21:55:00,
1848,2021-08-03,A21N,Airbus A321-271NX,FRU,0.0,0,0,1.0,IST,2021-08-03 21:05:00,
1849,2021-08-03,A321,Airbus A321-211,FRU,0.0,0,0,1.0,GOJ,2021-08-03 21:00:00,
1850,2021-08-03,A20N,Airbus A320-271N,FRU,0.0,0,0,1.0,KJA,2021-08-03 20:30:00,
1851,2021-08-03,32S,,FRU,0.0,0,0,1.0,AER,2021-08-03 20:10:00,
1852,2021-08-03,B733,Boeing 737-3L9,FRU,0.0,0,0,1.0,OSS,2021-08-03 15:00:00,
1853,2021-08-03,737,,FRU,0.0,0,0,1.0,ALA,2021-08-03 14:50:00,
1854,2021-08-03,32S,,FRU,0.0,0,0,1.0,MRV,2021-08-03 14:25:00,
1855,2021-08-03,7M8,,FRU,0.0,0,0,1.0,LED,2021-08-03 14:10:00,
1856,2021-08-03,733,,FRU,0.0,0,0,1.0,KJA,2021-08-03 13:50:00,
1857,2021-08-03,RJ85,Avro RJ85,FRU,0.0,0,0,1.0,OSS,2021-08-03 13:45:00,
1858,2021-08-03,737,,FRU,0.0,0,0,1.0,KRR,2021-08-03 13:40:00,
1859,2021-08-03,33X,,FRU,0.0,0,0,1.0,CAN,2021-08-03 12:25:00,
1860,2021-08-03,A321,Airbus A321-231,FRU,0.0,0,0,1.0,KLF,2021-08-03 12:05:00,
1861,2021-08-03,B738,Boeing 737-83N,FRU,0.0,0,0,1.0,KZN,2021-08-03 12:00:00,
1862,2021-08-03,737,,FRU,0.0,0,0,1.0,DME,2021-08-03 11:40:00,
1863,2021-08-03,A21N,Airbus A321-251NX,FRU,0.0,0,0,1.0,SVO,2021-08-03 10:25:00,
1864,2021-08-03,RJ85,Avro RJ85,FRU,0.0,0,0,1.0,OSS,2021-08-03 10:20:00,
1865,2021-08-03,RJ85,Avro RJ85,FRU,0.0,0,0,1.0,OSS,2021-08-03 09:50:00,
1866,2021-08-03,A21N,Airbus A321-271NX,FRU,0.0,0,0,1.0,IST,2021-08-04 22:25:00,
1867,2021-08-03,320,,FRU,0.0,0,0,1.0,AYT,2021-08-04 22:20:00,
1868,2021-08-03,321,,FRU,0.0,0,0,1.0,SVO,2021-08-04 22:35:00,
1869,2021-08-03,738,,FRU,0.0,0,0,1.0,SAW,2021-08-04 23:30:00,
1870,2021-08-03,A21N,Airbus A321-271NX,FRU,0.0,0,0,1.0,IST,2021-08-05 00:50:00,
1871,2021-08-03,738,,FRU,0.0,0,0,1.0,SAW,2021-08-05 02:20:00,
1872,2021-08-03,32S,,FRU,0.0,0,0,1.0,KJA,2021-08-05 04:35:00,
1873,2021-08-03,CRJ7,Mitsubishi CRJ-701ER,KROW,1.0,DFW,2021-08-03 22:21:00,0.0,0,0,
1874,2021-08-03,C82R,Cessna R182 Skylane RG,KROW,1.0,SWW,2021-08-03 20:08:15,0.0,0,0,
1875,2021-08-03,CRJ7,Mitsubishi CRJ-701ER,KROW,1.0,DFW,2021-08-03 16:11:00,0.0,0,0,
1876,2021-08-03,C208,Cessna 208B Super Cargomaster,KROW,1.0,LBB,2021-08-03 13:43:00,0.0,0,0,
1877,2021-08-03,PC12,Pilatus PC-12/45,KROW,1.0,HOU,2021-08-03 13:00:19,0.0,0,0,
1878,2021-08-03,C208,Cessna 208B Super Cargomaster,KROW,1.0,LBB,2021-08-03 12:37:00,0.0,0,0,
1879,2021-08-03,C25B,Cessna 525B CitationJet CJ3,KROW,0.0,0,0,1.0,COS,2021-08-04 20:54:00,
1880,2021-08-03,CRJ7,Mitsubishi CRJ-701ER,KROW,0.0,0,0,1.0,DFW,2021-08-03 22:51:00,
1881,2021-08-03,C525,Cessna 525 CitationJet CJ1+,KROW,0.0,0,0,1.0,ELP,2021-08-03 17:51:00,
1882,2021-08-03,CRJ7,Mitsubishi CRJ-701ER,KROW,0.0,0,0,1.0,DFW,2021-08-03 16:53:00,
1883,2021-08-03,CRJ7,Mitsubishi CRJ-701ER,KROW,0.0,0,0,1.0,PHX,2021-08-03 13:00:00,
1884,2021-08-03,CRJ7,Mitsubishi CRJ-701ER,KROW,0.0,0,0,1.0,DFW,2021-08-03 12:25:00,
1885,2021-08-03,A320,Airbus A320-232,KROW,0.0,0,0,1.0,LCQ,2021-08-04 22:45:00,
1886,2021-08-03,CRJ7,Mitsubishi CRJ-701ER,KROW,0.0,0,0,1.0,DFW,2021-08-04 23:44:00,
1887,2021-08-03,C208,,KROW,0.0,0,0,1.0,LBB,2021-08-05 00:45:00,
1888,2021-08-03,C208,,KROW,0.0,0,0,1.0,LBB,2021-08-05 01:00:00,
1889,2021-08-03,CRJ7,Mitsubishi CRJ-701ER,KROW,0.0,0,0,1.0,DFW,2021-08-05 12:37:00,
1890,2021-08-03,CRJ7,Mitsubishi CRJ-701ER,KROW,0.0,0,0,1.0,PHX,2021-08-05 13:12:00,
1891,2021-08-03,CRJ7,Mitsubishi CRJ-701ER,KROW,0.0,0,0,1.0,DFW,2021-08-05 17:09:00,
1892,2021-08-03,A320,Airbus A320-232,KROW,0.0,0,0,1.0,LCQ,2021-08-05 20:15:00,
1893,2021-08-03,CR7,,KROW,0.0,0,0,1.0,DFW,2021-08-05 22:51:00,
1894,2021-08-03,BH2,,BGTL,1.0,SVR,2021-08-03 17:35:00,0.0,0,0,
1895,2021-08-03,BH2,,BGTL,1.0,NAQ,2021-08-03 15:30:00,0.0,0,0,
1896,2021-08-03,BH2,,BGTL,0.0,0,0,1.0,SVR,2021-08-03 15:50:00,
1897,2021-08-03,BH2,,BGTL,0.0,0,0,1.0,NAQ,2021-08-03 11:50:00,
1898,2021-08-03,GLF4,,PAED,1.0,ANC,2021-08-03 18:11:00,0.0,0,0,
1899,2021-08-03,GLF4,Gulfstream IV,PAED,1.0,ANC,2021-08-03 18:04:00,0.0,0,0,
1900,2021-08-03,DC6,,PAED,1.0,ANC,2021-08-03 15:30:00,0.0,0,0,
1901,2021-08-03,GLF4,,PAED,0.0,0,0,1.0,ANC,2021-08-04 02:10:00,
1902,2021-08-03,GLF4,Gulfstream IV,PAED,0.0,0,0,1.0,SYA,2021-08-03 19:30:00,
1903,2021-08-03,GLF4,,PAED,0.0,0,0,1.0,SYA,2021-08-03 19:30:00,
1904,2021-08-03,DC6,,PAED,0.0,0,0,1.0,TNC,2021-08-03 16:10:00,
1905,2021-08-03,DC6,,PAED,0.0,0,0,1.0,ANC,2021-08-04 22:37:00,
1906,2021-08-03,GLF4,,PAED,0.0,0,0,1.0,ANC,2021-08-05 02:30:00,
1907,2021-08-03,321,,KVD,1.0,DME,2021-08-03 09:20:00,0.0,0,0,
1908,2021-08-03,321,,KVD,0.0,0,0,1.0,DME,2021-08-03 10:50:00,
1909,2021-08-03,B739,Boeing 737-9F2(ER),KVD,0.0,0,0,1.0,IST,2021-08-03 09:30:00,
1910,2021-08-17,B77W,Boeing 777-300(ER),PGUA,1.0,GUM,2021-08-17 21:35:00,0.0,0,0,
1911,2021-08-17,B744,Boeing 747-446(BCF),PGUA,0.0,0,0,1.0,OKO,2021-08-17 19:15:00,
1912,2021-08-17,None,None,KDMA,0.0,0,0,1.0,TUS,2021-08-17 15:00:00,
1913,2021-08-17,B738,Boeing 737-86N,BIKF,1.0,TFS,2021-08-18 20:32:42,0.0,0,0,
1914,2021-08-17,GLF4,Gulfstream IV,BIKF,1.0,ADB,2021-08-18 23:57:44,0.0,0,0,
1915,2021-08-17,B38M,Boeing 737 MAX 8,BIKF,1.0,CPH,2021-08-17 23:50:00,0.0,0,0,
1916,2021-08-17,A320,Airbus A320-232,BIKF,1.0,WAW,2021-08-17 23:20:00,0.0,0,0,
1917,2021-08-17,B753,Boeing 757-308,BIKF,1.0,MAD,2021-08-17 23:20:00,0.0,0,0,
1918,2021-08-17,A21N,Airbus A321-251N,BIKF,1.0,TFS,2021-08-17 22:40:00,0.0,0,0,
1919,2021-08-17,321,,BIKF,1.0,LTN,2021-08-17 21:10:00,0.0,0,0,
1920,2021-08-17,A21N,Airbus A321-251N,BIKF,1.0,ALC,2021-08-17 20:45:00,0.0,0,0,
1921,2021-08-17,A321,Airbus A321-231,BIKF,1.0,GDN,2021-08-17 20:10:00,0.0,0,0,
1922,2021-08-17,737,,BIKF,1.0,AGP,2021-08-17 18:50:00,0.0,0,0,
1923,2021-08-17,A21N,Airbus A321-271NX,BIKF,1.0,MXP,2021-08-17 18:35:00,0.0,0,0,
1924,2021-08-17,A320,Airbus A320-232,BIKF,1.0,WRO,2021-08-17 18:05:00,0.0,0,0,
1925,2021-08-17,A21N,Airbus A321-271NX,BIKF,1.0,VIE,2021-08-17 17:10:00,0.0,0,0,
1926,2021-08-17,B752,Boeing 757-256,BIKF,1.0,MUC,2021-08-17 16:00:00,0.0,0,0,
1927,2021-08-17,B38M,Boeing 737 MAX 8,BIKF,1.0,ZRH,2021-08-17 15:55:00,0.0,0,0,
1928,2021-08-17,B752,Boeing 757-208,BIKF,1.0,BER,2021-08-17 15:50:00,0.0,0,0,
1929,2021-08-17,A21N,Airbus A321-271NX,BIKF,1.0,BUD,2021-08-17 15:45:00,0.0,0,0,
1930,2021-08-17,B38M,Boeing 737 MAX 8,BIKF,1.0,HEL,2021-08-17 15:45:00,0.0,0,0,
1931,2021-08-17,B753,Boeing 757-3E7,BIKF,1.0,CDG,2021-08-17 15:40:00,0.0,0,0,
1932,2021-08-17,B752,Boeing 757-208,BIKF,1.0,CDG,2021-08-17 15:40:00,0.0,0,0,
1933,2021-08-17,B763,Boeing 767-319(ER),BIKF,1.0,FRA,2021-08-17 15:40:00,0.0,0,0,
1934,2021-08-17,B752,Boeing 757-208,BIKF,1.0,CPH,2021-08-17 15:40:00,0.0,0,0,
1935,2021-08-17,B38M,Boeing 737 MAX 8,BIKF,1.0,AMS,2021-08-17 15:30:00,0.0,0,0,
1936,2021-08-17,B38M,Boeing 737 MAX 8,BIKF,1.0,HAM,2021-08-17 15:25:00,0.0,0,0,
1937,2021-08-17,B752,Boeing 757-23N,BIKF,1.0,AMS,2021-08-17 15:25:00,0.0,0,0,
1938,2021-08-17,B38M,Boeing 737 MAX 8,BIKF,1.0,CPH,2021-08-17 15:25:00,0.0,0,0,
1939,2021-08-17,B763,Boeing 767-319(ER),BIKF,1.0,LHR,2021-08-17 15:20:00,0.0,0,0,
1940,2021-08-17,B763,Boeing 767-319(ER),BIKF,1.0,ARN,2021-08-17 15:10:00,0.0,0,0,
1941,2021-08-17,A320,Airbus A320-214,BIKF,1.0,VIE,2021-08-17 14:45:00,0.0,0,0,
1942,2021-08-17,A20N,Airbus A320-271N,BIKF,1.0,FRA,2021-08-17 12:10:00,0.0,0,0,
1943,2021-08-17,B738,Boeing 737-86N,BIKF,1.0,OSL,2021-08-17 11:00:00,0.0,0,0,
1944,2021-08-17,A21N,Airbus A321-251NX,BIKF,1.0,LHR,2021-08-17 09:55:00,0.0,0,0,
1945,2021-08-17,A20N,Airbus A320-251N,BIKF,1.0,CPH,2021-08-17 09:45:00,0.0,0,0,
1946,2021-08-17,A320,Airbus A320-232,BIKF,1.0,WAW,2021-08-18 23:23:44,0.0,0,0,
1947,2021-08-17,B38M,Boeing 737 MAX 8,BIKF,1.0,MXP,2021-08-18 23:17:20,0.0,0,0,
1948,2021-08-17,A20N,Airbus A320-271N,BIKF,1.0,FRA,2021-08-18 23:19:28,0.0,0,0,
1949,2021-08-17,320,,BIKF,0.0,0,0,1.0,KTW,2021-08-18 20:31:00,
1950,2021-08-17,321,,BIKF,0.0,0,0,1.0,LTN,2021-08-17 21:55:00,
1951,2021-08-17,A321,Airbus A321-231,BIKF,0.0,0,0,1.0,GDN,2021-08-17 20:50:00,
1952,2021-08-17,A21N,Airbus A321-271NX,BIKF,0.0,0,0,1.0,MXP,2021-08-17 19:20:00,
1953,2021-08-17,A320,Airbus A320-232,BIKF,0.0,0,0,1.0,WRO,2021-08-17 18:50:00,
1954,2021-08-17,A21N,Airbus A321-271NX,BIKF,0.0,0,0,1.0,VIE,2021-08-17 17:50:00,
1955,2021-08-17,B38M,Boeing 737 MAX 8,BIKF,0.0,0,0,1.0,SEA,2021-08-17 17:50:00,
1956,2021-08-17,B763,Boeing 767-319(ER),BIKF,0.0,0,0,1.0,BOS,2021-08-17 17:15:00,
1957,2021-08-17,B752,Boeing 757-208,BIKF,0.0,0,0,1.0,SEA,2021-08-17 17:05:00,
1958,2021-08-17,B763,Boeing 767-319(ER),BIKF,0.0,0,0,1.0,JFK,2021-08-17 17:00:00,
1959,2021-08-17,B38M,Boeing 737 MAX 8,BIKF,0.0,0,0,1.0,EWR,2021-08-17 17:00:00,
1960,2021-08-17,B752,Boeing 757-208,BIKF,0.0,0,0,1.0,DEN,2021-08-17 16:55:00,
1961,2021-08-17,B752,Boeing 757-23N,BIKF,0.0,0,0,1.0,PDX,2021-08-17 16:50:00,
1962,2021-08-17,B753,Boeing 757-3E7,BIKF,0.0,0,0,1.0,IAD,2021-08-17 16:50:00,
1963,2021-08-17,B39M,Boeing 737 MAX 9,BIKF,0.0,0,0,1.0,ORD,2021-08-17 16:45:00,
1964,2021-08-17,B734,Boeing 737-4B3(SF),BIKF,0.0,0,0,1.0,DUB,2021-08-17 16:30:00,
1965,2021-08-17,A21N,Airbus A321-271NX,BIKF,0.0,0,0,1.0,BUD,2021-08-17 16:25:00,
1966,2021-08-17,B38M,Boeing 737 MAX 8,BIKF,0.0,0,0,1.0,CPH,2021-08-17 16:10:00,
1967,2021-08-17,A320,Airbus A320-214,BIKF,0.0,0,0,1.0,VIE,2021-08-17 15:35:00,
1968,2021-08-17,B753,Boeing 757-308,BIKF,0.0,0,0,1.0,MAD,2021-08-17 14:00:00,
1969,2021-08-17,A20N,Airbus A320-271N,BIKF,0.0,0,0,1.0,FRA,2021-08-17 13:35:00,
1970,2021-08-17,B738,Boeing 737-86N,BIKF,0.0,0,0,1.0,OSL,2021-08-17 11:40:00,
1971,2021-08-17,B752,Boeing 757-224,BIKF,0.0,0,0,1.0,EWR,2021-08-17 11:20:00,
1972,2021-08-17,B763,Boeing 767-332(ER),BIKF,0.0,0,0,1.0,JFK,2021-08-17 11:15:00,
1973,2021-08-17,A21N,Airbus A321-251NX,BIKF,0.0,0,0,1.0,LHR,2021-08-17 10:45:00,
1974,2021-08-17,B752,Boeing 757-224,BIKF,0.0,0,0,1.0,ORD,2021-08-17 10:30:00,
1975,2021-08-17,A20N,Airbus A320-251N,BIKF,0.0,0,0,1.0,CPH,2021-08-17 10:30:00,
1976,2021-08-17,32Q,,BIKF,0.0,0,0,1.0,TFS,2021-08-17 10:05:00,
1977,2021-08-17,B752,Boeing 757-26D,BIKF,0.0,0,0,1.0,BOS,2021-08-17 10:05:00,
1978,2021-08-17,32Q,,BIKF,0.0,0,0,1.0,ALC,2021-08-17 10:11:00,
1979,2021-08-17,B752,Boeing 757-26D,BIKF,0.0,0,0,1.0,MSP,2021-08-17 09:30:00,
1980,2021-08-17,GLF4,Gulfstream IV,BIKF,0.0,0,0,1.0,BOS,2021-08-19 00:40:00,
1981,2021-08-17,A320,Airbus A320-214,BIKF,0.0,0,0,1.0,PRG,2021-08-19 02:00:00,
1982,2021-08-17,320,,BIKF,0.0,0,0,1.0,MAN,2021-08-19 09:00:00,
1983,2021-08-17,B38M,Boeing 737 MAX 8,BIKF,0.0,0,0,1.0,BOS,2021-08-19 09:30:00,
1984,2021-08-17,B752,Boeing 757-26D,BIKF,0.0,0,0,1.0,MSP,2021-08-19 09:40:00,
1985,2021-08-17,B752,Boeing 757-26D,BIKF,0.0,0,0,1.0,BOS,2021-08-19 10:15:00,
1986,2021-08-17,B752,Boeing 757-224,BIKF,0.0,0,0,1.0,ORD,2021-08-19 10:49:00,
1987,2021-08-17,A21N,Airbus A321-251NX,BIKF,0.0,0,0,1.0,LHR,2021-08-19 10:40:00,
1988,2021-08-17,B763,Boeing 767-332(ER),BIKF,0.0,0,0,1.0,JFK,2021-08-19 11:25:00,
1989,2021-08-17,B752,Boeing 757-224,BIKF,0.0,0,0,1.0,EWR,2021-08-19 11:39:00,
1990,2021-08-17,320,,BIKF,0.0,0,0,1.0,EDI,2021-08-19 15:05:00,
1991,2021-08-17,B39M,Boeing 737 MAX 9,BIKF,0.0,0,0,1.0,MSP,2021-08-19 16:55:00,
1992,2021-08-17,B38M,Boeing 737 MAX 8,BIKF,0.0,0,0,1.0,ORD,2021-08-19 16:55:00,
1993,2021-08-17,B763,Boeing 767-319(ER),BIKF,0.0,0,0,1.0,IAD,2021-08-19 17:00:00,
1994,2021-08-17,B752,Boeing 757-208,BIKF,0.0,0,0,1.0,PDX,2021-08-19 17:00:00,
1995,2021-08-17,B752,Boeing 757-208,BIKF,0.0,0,0,1.0,DEN,2021-08-19 17:05:00,
1996,2021-08-17,B763,Boeing 767-319(ER),BIKF,0.0,0,0,1.0,JFK,2021-08-19 17:10:00,
1997,2021-08-17,B38M,Boeing 737 MAX 8,BIKF,0.0,0,0,1.0,EWR,2021-08-19 17:10:00,
1998,2021-08-17,B752,Boeing 757-256,BIKF,0.0,0,0,1.0,SEA,2021-08-19 17:15:00,
1999,2021-08-17,B763,Boeing 767-319(ER),BIKF,0.0,0,0,1.0,BOS,2021-08-19 17:25:00,
2000,2021-08-17,B752,Boeing 757-23N,BIKF,0.0,0,0,1.0,SEA,2021-08-19 18:00:00,
2001,2021-08-17,B738,Boeing 737-82R,KUV,0.0,0,0,1.0,CJU,2021-08-17 09:00:00,
2002,2021-08-17,738,,KUV,0.0,0,0,1.0,CJU,2021-08-19 01:10:00,
2003,2021-08-17,737,,KUV,0.0,0,0,1.0,CJU,2021-08-19 02:10:00,
2004,2021-08-17,738,,KUV,0.0,0,0,1.0,CJU,2021-08-19 08:00:00,
2005,2021-08-17,RJ85,Avro RJ85,FRU,1.0,OSS,2021-08-18 09:25:20,0.0,0,0,
2006,2021-08-17,A321,Airbus A321-231,FRU,1.0,KZN,2021-08-17 23:45:00,0.0,0,0,
2007,2021-08-17,A20N,Airbus A320-251N,FRU,1.0,KWI,2021-08-17 23:45:00,0.0,0,0,
2008,2021-08-17,737,,FRU,1.0,KRR,2021-08-17 23:20:00,0.0,0,0,
2009,2021-08-17,A333,Airbus A330-343,FRU,1.0,SVO,2021-08-17 22:50:00,0.0,0,0,
2010,2021-08-17,B738,Boeing 737-8KN,FRU,1.0,DXB,2021-08-17 22:40:00,0.0,0,0,
2011,2021-08-17,737,,FRU,1.0,DME,2021-08-17 21:30:00,0.0,0,0,
2012,2021-08-17,A20N,Airbus A320-251N,FRU,1.0,AYT,2021-08-17 21:05:00,0.0,0,0,
2013,2021-08-17,737,,FRU,1.0,KJA,2021-08-17 20:50:00,0.0,0,0,
2014,2021-08-17,A21N,Airbus A321-251NX,FRU,1.0,DME,2021-08-17 20:45:00,0.0,0,0,
2015,2021-08-17,A21N,Airbus A321-271NX,FRU,1.0,IST,2021-08-17 19:55:00,0.0,0,0,
2016,2021-08-17,A20N,Airbus A320-271N,FRU,1.0,KJA,2021-08-17 19:10:00,0.0,0,0,
2017,2021-08-17,737,,FRU,1.0,ALA,2021-08-17 18:25:00,0.0,0,0,
2018,2021-08-17,320,,FRU,1.0,ISB,2021-08-17 16:25:00,0.0,0,0,
2019,2021-08-17,MD83,McDonnell Douglas MD-83,FRU,1.0,OSS,2021-08-17 16:20:00,0.0,0,0,
2020,2021-08-17,B733,Boeing 737-3L9,FRU,1.0,OSS,2021-08-17 13:20:00,0.0,0,0,
2021,2021-08-17,7M8,,FRU,1.0,LED,2021-08-17 13:10:00,0.0,0,0,
2022,2021-08-17,32S,,FRU,1.0,MRV,2021-08-17 13:10:00,0.0,0,0,
2023,2021-08-17,MD83,McDonnell Douglas MD-83,FRU,1.0,OSS,2021-08-17 13:00:00,0.0,0,0,
2024,2021-08-17,RJ85,Avro RJ85,FRU,1.0,OSS,2021-08-17 12:05:00,0.0,0,0,
2025,2021-08-17,737,,FRU,1.0,DME,2021-08-17 11:55:00,0.0,0,0,
2026,2021-08-17,A321,Airbus A321-231,FRU,1.0,DME,2021-08-17 10:55:00,0.0,0,0,
2027,2021-08-17,B738,Boeing 737-8ZS,FRU,1.0,KUF,2021-08-17 10:50:00,0.0,0,0,
2028,2021-08-17,A21N,Airbus A321-251NX,FRU,1.0,SVO,2021-08-17 09:15:00,0.0,0,0,
2029,2021-08-17,A20N,Airbus A320-251N,FRU,1.0,AYT,2021-08-18 21:02:56,0.0,0,0,
2030,2021-08-17,A21N,Airbus A321-271NX,FRU,1.0,IST,2021-08-18 21:05:04,0.0,0,0,
2031,2021-08-17,A333,Airbus A330-343,FRU,1.0,SVO,2021-08-18 21:11:28,0.0,0,0,
2032,2021-08-17,B738,Boeing 737-8KN,FRU,1.0,DXB,2021-08-18 22:26:08,0.0,0,0,
2033,2021-08-17,A21N,Airbus A321-271NX,FRU,1.0,IST,2021-08-18 23:21:36,0.0,0,0,
2034,2021-08-17,33X,,FRU,0.0,0,0,1.0,CAN,2021-08-18 11:45:00,
2035,2021-08-17,B738,Boeing 737-8KN,FRU,0.0,0,0,1.0,DXB,2021-08-17 23:50:00,
2036,2021-08-17,32S,,FRU,0.0,0,0,1.0,KUF,2021-08-17 23:40:00,
2037,2021-08-17,A20N,Airbus A320-251N,FRU,0.0,0,0,1.0,AYT,2021-08-17 22:20:00,
2038,2021-08-17,A21N,Airbus A321-251NX,FRU,0.0,0,0,1.0,DME,2021-08-17 21:55:00,
2039,2021-08-17,A21N,Airbus A321-271NX,FRU,0.0,0,0,1.0,IST,2021-08-17 21:05:00,
2040,2021-08-17,A20N,Airbus A320-271N,FRU,0.0,0,0,1.0,KJA,2021-08-17 20:30:00,
2041,2021-08-17,32S,,FRU,0.0,0,0,1.0,AER,2021-08-17 20:10:00,
2042,2021-08-17,320,,FRU,0.0,0,0,1.0,ISB,2021-08-17 18:01:00,
2043,2021-08-17,737,,FRU,0.0,0,0,1.0,ALA,2021-08-17 14:50:00,
2044,2021-08-17,733,,FRU,0.0,0,0,1.0,KJA,2021-08-17 13:50:00,
2045,2021-08-17,MD83,McDonnell Douglas MD-83,FRU,0.0,0,0,1.0,OSS,2021-08-17 13:45:00,
2046,2021-08-17,737,,FRU,0.0,0,0,1.0,KRR,2021-08-17 13:40:00,
2047,2021-08-17,33X,,FRU,0.0,0,0,1.0,CAN,2021-08-17 12:25:00,
2048,2021-08-17,A321,Airbus A321-231,FRU,0.0,0,0,1.0,KLF,2021-08-17 12:05:00,
2049,2021-08-17,B738,Boeing 737-8ZS,FRU,0.0,0,0,1.0,KZN,2021-08-17 12:00:00,
2050,2021-08-17,737,,FRU,0.0,0,0,1.0,DME,2021-08-17 11:40:00,
2051,2021-08-17,B733,Boeing 737-3L9,FRU,0.0,0,0,1.0,OSS,2021-08-17 11:00:00,
